NC_025403.1	NC_025403.1	100.000	15624	0	0	1	15624	1	15624	0.0	28853
NC_025403.1	NC_025410.1	88.462	78	9	0	8731	8808	8989	9066	2.37e-17	97.1
NC_025404.1	NC_025404.1	100.000	15504	0	0	1	15504	1	15504	0.0	28631
NC_029127.1	NC_029127.1	100.000	6405	0	0	1	6405	1	6405	0.0	11828
NC_029128.1	NC_029128.1	100.000	4229	0	0	1	4229	1	4229	0.0	7810
NC_029129.1	NC_029129.1	100.000	1755	0	0	1	1755	1	1755	0.0	3241
NC_001401.2	NC_001401.2	100.000	4679	0	0	1	4679	1	4679	0.0	8641
NC_001401.2	NC_001729.1	82.898	4555	704	60	1	4510	1	4525	0.0	4026
NC_001401.2	NC_002077.1	81.824	4770	724	103	1	4679	1	4718	0.0	3873
NC_001401.2	NC_006260.1	81.515	4766	749	98	1	4679	1	4721	0.0	3799
NC_001401.2	NC_006261.1	82.072	4373	668	87	161	4466	70	4393	0.0	3626
NC_001401.2	NC_001829.1	84.152	2442	345	34	218	2637	270	2691	0.0	2327
NC_001401.2	NC_006263.1	76.856	687	143	15	2851	3529	2904	3582	2.92e-101	374
NC_001401.2	NC_014468.1	74.786	468	110	7	4002	4466	3824	4286	4.06e-50	204
NC_001729.1	NC_001729.1	100.000	4726	0	0	1	4726	1	4726	0.0	8728
NC_001729.1	NC_006260.1	83.176	4779	693	89	1	4726	1	4721	0.0	4268
NC_001729.1	NC_002077.1	82.810	4776	713	85	1	4726	1	4718	0.0	4172
NC_001729.1	NC_001401.2	82.879	4550	714	54	1	4525	1	4510	0.0	4026
NC_001729.1	NC_006261.1	83.175	4321	643	67	198	4471	107	4390	0.0	3875
NC_001729.1	NC_001829.1	90.191	2467	218	17	181	2637	233	2685	0.0	3193
NC_001729.1	NC_006263.1	75.546	687	152	14	2857	3535	2904	3582	3.01e-86	324
NC_001729.1	NC_004828.1	75.474	685	150	17	2855	3530	2914	3589	1.40e-84	318
NC_001729.1	NC_006147.2	77.778	369	72	9	2856	3219	3085	3448	1.46e-54	219
NC_006152.1	NC_006152.1	100.000	4642	0	0	1	4642	1	4642	0.0	8573
NC_006152.1	NC_005889.1	87.758	2614	297	18	1	2601	7	2610	0.0	3033
NC_006152.1	NC_038539.1	75.055	902	195	26	800	1684	740	1628	8.00e-107	392
NC_006152.1	NC_006260.1	74.605	760	177	12	2760	3514	2808	3556	3.83e-85	320
NC_006152.1	NC_014468.1	75.145	692	141	28	1010	1686	843	1518	6.45e-78	296
NC_006152.1	NC_001829.1	78.344	314	62	6	2291	2601	2344	2654	1.87e-48	198
NC_006152.1	NC_006147.2	75.061	413	94	6	2825	3234	3086	3492	5.24e-44	183
NC_006152.1	NC_006148.1	72.707	447	113	8	2783	3223	2600	3043	3.20e-31	141
NC_007548.1	NC_007548.1	100.000	3538	0	0	1	3538	1	3538	0.0	6534
NC_007549.1	NC_007549.1	100.000	2969	0	0	1	2969	1	2969	0.0	5483
NC_007550.1	NC_007550.1	100.000	2512	0	0	1	2512	1	2512	0.0	4639
NC_007551.1	NC_007551.1	100.000	2204	0	0	1	2204	1	2204	0.0	4071
NC_007552.1	NC_007552.1	100.000	1307	0	0	1	1307	1	1307	0.0	2414
NC_007553.1	NC_007553.1	100.000	1287	0	0	1	1287	1	1287	0.0	2377
NC_007554.1	NC_007554.1	100.000	1004	0	0	1	1004	1	1004	0.0	1855
NC_007555.1	NC_007555.1	100.000	932	0	0	1	932	1	932	0.0	1722
NC_007556.1	NC_007556.1	100.000	820	0	0	1	820	1	820	0.0	1515
NC_007557.1	NC_007557.1	100.000	739	0	0	1	739	1	739	0.0	1365
NC_007558.1	NC_007558.1	100.000	649	0	0	1	649	1	649	0.0	1199
NC_012932.1	NC_012932.1	100.000	11064	0	0	1	11064	1	11064	0.0	20432
NC_015450.1	NC_015450.1	100.000	4185	0	0	1	4185	1	4185	0.0	7729
NC_015451.1	NC_015451.1	100.000	6393	0	0	1	6393	1	6393	0.0	11806
NC_015452.1	NC_015452.1	100.000	1830	0	0	1	1830	1	1830	0.0	3380
NC_001918.1	NC_001918.1	100.000	8251	0	0	1	8251	1	8251	0.0	15237
NC_001918.1	NC_015936.1	77.587	8263	1637	179	112	8250	1	8172	0.0	4800
NC_001918.1	NC_034971.1	77.025	8174	1634	184	226	8250	107	8185	0.0	4466
NC_001918.1	NC_004421.1	73.187	1227	290	33	6809	8014	6992	8200	5.09e-111	407
NC_001918.1	NC_027054.1	72.757	1237	316	20	6689	7916	6629	7853	3.07e-108	398
NC_018459.1	NC_018459.1	100.000	4335	0	0	1	4335	1	4335	0.0	8006
NC_018459.1	NC_018466.1	73.617	470	108	14	3074	3535	3058	3519	4.93e-39	167
NC_018460.1	NC_018460.1	100.000	834	0	0	1	834	1	834	0.0	1541
NC_018460.1	NC_009896.1	78.065	734	146	13	1	727	10	735	8.19e-125	449
NC_018460.1	NC_018464.1	77.305	705	156	4	26	728	31	733	1.07e-113	412
NC_018465.1	NC_018465.1	100.000	6966	0	0	1	6966	1	6966	0.0	12864
NC_018465.1	NC_034495.1	71.321	795	202	22	3213	3994	3145	3926	2.84e-43	182
NC_018465.1	NC_039186.1	71.408	682	163	29	3207	3872	3127	3792	7.99e-34	150
NC_018465.1	NC_026281.1	89.189	74	7	1	3201	3274	3157	3229	4.91e-16	91.6
NC_009896.1	NC_009896.1	100.000	858	0	0	1	858	1	858	0.0	1585
NC_009896.1	NC_018477.1	78.662	867	159	19	10	858	1	859	6.25e-156	553
NC_009896.1	NC_018462.1	79.774	707	133	10	34	735	44	745	1.77e-141	505
NC_009896.1	NC_018464.1	78.763	744	137	19	1	735	1	732	1.08e-133	479
NC_009896.1	NC_018460.1	78.095	735	144	14	10	735	1	727	8.43e-125	449
NC_009894.1	NC_009894.1	100.000	6868	0	0	1	6868	1	6868	0.0	12683
NC_009895.1	NC_009895.1	100.000	4309	0	0	1	4309	1	4309	0.0	7958
NC_038715.1	NC_038715.1	100.000	5088	0	0	1	5088	1	5088	0.0	9396
NC_038715.1	NC_038730.1	80.137	1022	191	10	1	1016	1	1016	0.0	752
NC_038715.1	NC_039187.1	71.343	499	117	23	367	852	354	839	1.28e-20	106
NC_038716.1	NC_038716.1	100.000	1153	0	0	1	1153	1	1153	0.0	2130
NC_038716.1	NC_038731.1	96.844	919	29	0	1	919	1	919	0.0	1537
NC_038717.1	NC_038717.1	100.000	6925	0	0	1	6925	1	6925	0.0	12789
NC_038717.1	NC_038729.1	98.570	6922	99	0	4	6925	2	6923	0.0	12235
NC_038717.1	NC_018476.1	72.093	473	100	27	1994	2450	1933	2389	1.04e-22	113
NC_038717.1	NC_038728.1	91.667	60	5	0	3233	3292	3128	3187	8.18e-14	84.2
NC_010249.1	NC_010249.1	100.000	7053	0	0	1	7053	1	7053	0.0	13025
NC_010253.1	NC_010253.1	100.000	3343	0	0	1	3343	1	3343	0.0	6174
NC_010253.1	NC_006447.1	72.843	3152	729	108	51	3134	3322	230	0.0	961
NC_010253.1	NC_010757.1	76.300	1308	279	26	1877	3169	1494	203	0.0	669
NC_001352.1	NC_001352.1	100.000	7860	0	0	1	7860	1	7860	0.0	14515
NC_001352.1	NC_039089.1	73.503	902	206	27	4498	5386	4536	5417	3.91e-82	311
NC_001357.1	NC_001357.1	100.000	7857	0	0	1	7857	1	7857	0.0	14510
NC_001357.1	NC_034616.1	80.952	651	122	2	1522	2171	1495	2144	1.28e-146	525
NC_001357.1	NC_001583.1	71.820	1242	312	36	1674	2899	1587	2806	6.50e-85	320
NC_001357.1	NC_039089.1	70.704	1519	351	81	5546	7022	5767	7233	6.68e-65	254
NC_033835.1	NC_033835.1	100.000	4366	0	0	1	4366	1	4366	0.0	8063
NC_033844.1	NC_033844.1	100.000	6410	0	0	1	6410	1	6410	0.0	11838
NC_033844.1	NC_033849.1	72.381	2596	629	83	2274	4822	2283	4837	0.0	741
NC_033845.1	NC_033845.1	100.000	1863	0	0	1	1863	1	1863	0.0	3441
NC_003466.1	NC_003466.1	100.000	1871	0	0	1	1871	1	1871	0.0	3456
NC_003466.1	NC_034566.1	81.362	1336	231	16	1	1327	1859	533	0.0	1072
NC_003466.1	NC_038505.1	80.031	1307	255	6	1	1304	1	1304	0.0	963
NC_003466.1	NC_038373.1	78.571	1400	288	12	1	1395	1	1393	0.0	913
NC_003466.1	NC_034528.1	78.598	1327	270	14	4	1323	1	1320	0.0	865
NC_003466.1	NC_005216.1	77.937	1328	281	12	1	1322	1	1322	0.0	819
NC_003466.1	NC_038423.1	77.911	1331	270	21	1	1319	1	1319	0.0	808
NC_003466.1	NC_005224.1	76.613	372	81	6	955	1323	970	1338	2.08e-49	200
NC_003466.1	NC_034473.1	86.667	60	5	2	1813	1871	1754	1811	2.85e-08	63.9
NC_003467.2	NC_003467.2	100.000	3671	0	0	1	3671	1	3671	0.0	6780
NC_003467.2	NC_034552.1	76.071	3477	770	57	1	3447	3684	240	0.0	1755
NC_003467.2	NC_038374.1	75.292	3509	786	72	1	3469	1	3468	0.0	1602
NC_003467.2	NC_038300.1	74.898	2462	586	31	997	3442	1006	3451	0.0	1094
NC_003467.2	NC_038506.1	88.750	80	5	4	3594	3671	3621	3698	2.00e-17	95.3
NC_003467.2	NC_005215.1	86.250	80	9	2	3593	3671	3618	3696	1.20e-14	86.1
NC_003467.2	NC_034518.1	100.000	29	0	0	1	29	1	29	3.39e-05	54.7
NC_003467.2	NC_038940.1	100.000	29	0	0	1	29	1	29	3.39e-05	54.7
NC_003467.2	NC_005228.1	100.000	29	0	0	1	29	1	29	3.39e-05	54.7
NC_003467.2	NC_005223.1	100.000	29	0	0	1	29	1	29	3.39e-05	54.7
NC_003467.2	NC_038528.1	100.000	28	0	0	1	28	1	28	1.22e-04	52.8
NC_003468.2	NC_003468.2	100.000	6562	0	0	1	6562	1	6562	0.0	12118
NC_003468.2	NC_034553.1	77.180	6595	1440	63	1	6562	1	6563	0.0	3781
NC_003468.2	NC_005217.1	76.306	6546	1451	90	1	6496	1	6496	0.0	3404
NC_003468.2	NC_038299.1	75.925	6621	1463	113	6	6562	1	6554	0.0	3275
NC_003468.2	NC_005225.1	74.072	5307	1226	126	1221	6446	1219	6456	0.0	2039
NC_003468.2	NC_005222.1	70.811	4464	1139	138	1443	5824	1442	5823	0.0	874
NC_003468.2	NC_034485.1	71.657	3133	788	89	1740	4822	1740	4822	0.0	774
